client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,cluster,Cluster_Name,segment
C1785,Individual,Lauren,Allen,1955-12-27,F,USA,Colorado,Home,1,Yes,Website,71,3,C4,Luxury Investors
C1786,Individual,Adam,White,1995-07-03,M,USA,California,Home,1,No,Website,31,0,C1,Global Investors
C1787,Individual,Stephen,Flores,1954-12-22,M,USA,Georgia,Investment,5,No,Agency,72,2,C3,Corporate Buyers
C1788,Individual,Zachary,James,1988-12-27,M,USA,California,Home,3,No,Website,38,1,C2,First-Time Buyers
C1789,Individual,Edward,Brooks,1981-12-25,M,USA,Colorado,Home,5,Yes,Agency,45,1,C2,First-Time Buyers
C1790,Individual,Jacob,Hansen,1939-12-18,M,USA,Nevada,Investment,5,No,Client,87,2,C3,Corporate Buyers
C1791,Individual,Gerald,Scott,1965-12-26,M,USA,California,Home,5,No,Agency,61,2,C3,Corporate Buyers
C1792,Individual,Terry,Pierce,1994-12-17,M,USA,California,Home,3,No,Agency,32,1,C2,First-Time Buyers
C1793,Individual,Richard,James,1969-05-04,M,USA,Utah,Investment,1,No,Website,57,3,C4,Luxury Investors
C1794,Individual,Douglas,Chavez,1994-12-25,M,USA,Colorado,Home,3,No,Website,32,1,C2,First-Time Buyers
C1795,Individual,William,Brown,1945-01-12,M,USA,California,Home,5,Yes,Website,81,2,C3,Corporate Buyers
C1796,Individual,Betty,Hughes,1949-12-21,F,USA,California,Investment,5,Yes,Client,77,2,C3,Corporate Buyers
C1797,Individual,Katherine,Howard,1956-12-26,F,USA,Oregon,Home,3,Yes,Website,70,2,C3,Corporate Buyers
C1798,Individual,Bryan,Peterson,1966-10-08,M,USA,Arizona,Investment,1,Yes,Website,60,3,C4,Luxury Investors
C1799,Individual,Cheryl,Freeman,1950-11-01,F,USA,Colorado,Home,5,No,Agency,76,2,C3,Corporate Buyers
C1800,Individual,James,Campbell,1943-12-13,M,USA,Oregon,Home,1,No,Client,83,3,C4,Luxury Investors
C1801,Individual,Jose,Howard,1964-08-02,M,USA,California,Home,5,Yes,Website,62,2,C3,Corporate Buyers
C1802,Individual,Jack,Morris,1947-12-26,M,USA,Nevada,Investment,1,No,Client,79,3,C4,Luxury Investors
C1803,Individual,Susan,Bennett,1986-12-14,F,Canada,Quebec,Investment,5,No,Agency,40,1,C2,First-Time Buyers
C1804,Individual,Albert,Kim,1989-03-03,M,USA,California,Home,1,No,Website,37,0,C1,Global Investors
C1805,Individual,Austin,Kim,1953-09-01,M,UK,Northern Ireland,Investment,3,No,Website,73,2,C3,Corporate Buyers
C1806,Individual,Martha,Turner,1966-12-13,F,Australia,New South Wales,Investment,2,No,Agency,60,3,C4,Luxury Investors
C1807,Individual,Angela,Allen,1957-05-02,F,France,Brittany,Home,5,No,Website,69,2,C3,Corporate Buyers
C1808,Individual,Victoria,Stewart,1990-08-01,F,USA,Washington,Investment,2,No,Client,36,0,C1,Global Investors
C1809,Individual,Laura,White,1981-03-05,F,USA,New York,Home,4,Yes,Agency,45,1,C2,First-Time Buyers
C1810,Individual,Maria,Collins,1945-06-01,F,USA,Texas,Home,3,No,Agency,81,2,C3,Corporate Buyers
C1811,Individual,Stephanie,Williams,1957-12-16,F,USA,California,Home,3,Yes,Agency,69,2,C3,Corporate Buyers
C1812,Individual,Ryan,White,1976-12-18,M,France,Provence,Home,5,Yes,Website,50,1,C2,First-Time Buyers
C1813,Individual,Walter,Jordan,1947-02-12,M,Germany,Hamburg,Investment,3,Yes,Website,79,2,C3,Corporate Buyers
C1814,Individual,Scott,Roberts,1987-07-04,M,Denmark,North Denmark,Home,2,No,Website,39,0,C1,Global Investors
C1815,Individual,Aaron,Carter,1948-12-26,M,USA,California,Home,5,No,Agency,78,2,C3,Corporate Buyers
C1816,Individual,Sean,Miller,1962-08-04,M,Canada,Quebec,Home,2,No,Website,64,3,C4,Luxury Investors
C1817,Individual,Cynthia,Garcia,1943-12-28,F,USA,Virginia,Home,1,No,Agency,83,3,C4,Luxury Investors
C1818,Individual,Christine,Wood,1993-12-17,F,USA,Washington,Investment,5,Yes,Website,33,1,C2,First-Time Buyers
C1819,Individual,William,Brown,1963-11-02,M,Russia,Krasnodar Krai,Home,1,No,Website,63,3,C4,Luxury Investors
C1820,Individual,Nicholas,Howard,1978-12-21,M,France,Provence,Home,3,No,Website,48,1,C2,First-Time Buyers
C1821,Individual,Adam,Smith,1943-12-22,M,USA,Nevada,Home,5,No,Website,83,2,C3,Corporate Buyers
C1822,Individual,Frank,Weaver,1995-12-28,M,USA,Oregon,Investment,5,Yes,Website,31,1,C2,First-Time Buyers
C1823,Individual,Jacob,Watson,1967-11-08,M,USA,Oregon,Home,4,Yes,Website,59,2,C3,Corporate Buyers
C1824,Individual,Jeffrey,Weaver,1962-05-09,M,USA,California,Home,3,No,Website,64,2,C3,Corporate Buyers
C1825,Individual,Eric,Jones,1955-12-28,M,Mexico,Nuevo Leon,Home,2,No,Agency,71,3,C4,Luxury Investors
C1826,Individual,Jack,Williams,1951-08-06,M,USA,Ohio,Home,4,No,Client,75,2,C3,Corporate Buyers
C1827,Individual,Donald,Thompson,1973-02-01,M,USA,New York,Home,5,Yes,Website,53,1,C2,First-Time Buyers
C1828,Individual,William,Wood,1990-12-15,M,USA,California,Investment,2,Yes,Website,36,0,C1,Global Investors
C1829,Individual,Rachel,Ward,1996-12-17,F,USA,California,Home,5,Yes,Agency,30,1,C2,First-Time Buyers
C1830,Individual,Virginia,Owens,1958-12-20,F,USA,Arizona,Home,3,No,Website,68,2,C3,Corporate Buyers
C1831,Individual,Janice,Smith,1949-12-15,F,Russia,Tatarstan,Home,3,No,Website,77,2,C3,Corporate Buyers
C1832,Individual,Henry,Garcia,1986-12-21,M,USA,Oregon,Investment,1,Yes,Website,40,0,C1,Global Investors
C1833,Individual,Jennifer,Weaver,1947-12-17,F,USA,Arizona,Investment,1,Yes,Website,79,3,C4,Luxury Investors
C1834,Individual,Zachary,Phillips,1962-12-13,M,Belgium,Flanders,Investment,5,No,Agency,64,2,C3,Corporate Buyers
C1835,Individual,Nicole,Pierce,1958-12-25,F,Canada,Alberta,Investment,4,Yes,Agency,68,2,C3,Corporate Buyers
C1836,Individual,Judy,Wood,1960-08-10,F,USA,California,Investment,1,Yes,Website,66,3,C4,Luxury Investors
C1837,Individual,Julia,Freeman,1950-06-04,F,USA,California,Home,2,Yes,Client,76,3,C4,Luxury Investors
C1838,Individual,Joyce,Morales,1964-12-14,F,Canada,Alberta,Investment,1,No,Agency,62,3,C4,Luxury Investors
C1839,Individual,Kyle,Gray,1942-12-21,M,USA,California,Investment,2,No,Agency,84,3,C4,Luxury Investors
C1840,Individual,Gerald,Weaver,1985-12-22,M,UK,England,Investment,3,No,Website,41,1,C2,First-Time Buyers
C1841,Individual,Austin,Williams,1946-12-27,M,USA,New York,Home,4,No,Website,80,2,C3,Corporate Buyers
C1842,Company,Rexon,Co,1978-08-10,M,Canada,Alberta,Home,3,Yes,Agency,48,1,C2,First-Time Buyers
C1843,Individual,Jose,Stone,1951-12-18,M,Germany,Hesse,Home,4,No,Website,75,2,C3,Corporate Buyers
C1844,Individual,Grace,Howard,1977-12-21,F,USA,Ohio,Home,1,No,Agency,49,0,C1,Global Investors
C1845,Individual,Joshua,Green,1949-11-09,M,USA,California,Investment,1,Yes,Website,77,3,C4,Luxury Investors
C1846,Individual,Sara,Allen,1984-12-26,F,Russia,Novosibirsk,Home,5,Yes,Agency,42,1,C2,First-Time Buyers
C1847,Individual,Brian,Griffin,1952-01-04,M,USA,Utah,Home,4,No,Website,74,2,C3,Corporate Buyers
C1848,Individual,Sarah,Davis,1992-12-17,F,USA,California,Home,2,No,Website,34,0,C1,Global Investors
C1849,Individual,Joseph,Wilson,1976-02-09,M,Canada,Alberta,Investment,3,Yes,Website,50,1,C2,First-Time Buyers
C1850,Individual,Gregory,Miller,1970-12-25,M,USA,New York,Investment,5,Yes,Agency,56,1,C2,First-Time Buyers
C1851,Individual,Kimberly,Miller,1954-08-06,F,UK,England,Home,3,Yes,Agency,72,2,C3,Corporate Buyers
C1852,Individual,Julie,Hall,1996-12-15,F,USA,Virginia,Home,4,No,Website,30,1,C2,First-Time Buyers
C1853,Individual,Jennifer,Owens,1948-12-24,F,USA,Virginia,Investment,4,No,Website,78,2,C3,Corporate Buyers
C1854,Company,Rexon,Co,1959-12-23,M,France,Ile-de-France,Investment,1,No,Client,67,3,C4,Luxury Investors
C1855,Individual,Gloria,Hansen,1984-07-02,F,USA,California,Home,2,Yes,Website,42,0,C1,Global Investors
C1856,Company,Altira,Co,1993-12-24,M,USA,Virginia,Home,2,No,Website,33,0,C1,Global Investors
C1857,Individual,Walter,Johnson,1986-12-22,M,USA,California,Investment,2,Yes,Website,40,0,C1,Global Investors
C1858,Individual,Amy,Hayes,1958-05-06,F,USA,Colorado,Home,5,No,Website,68,2,C3,Corporate Buyers
C1859,Individual,Zachary,Taylor,1942-12-18,M,USA,California,Home,5,Yes,Client,84,2,C3,Corporate Buyers
C1860,Company,Caldera,Co,1969-12-17,F,USA,California,Home,4,Yes,Agency,57,1,C2,First-Time Buyers
C1861,Individual,Nathan,Evans,1982-08-01,M,USA,California,Investment,3,Yes,Website,44,1,C2,First-Time Buyers
C1862,Individual,Joshua,Long,1952-12-22,M,USA,California,Home,1,Yes,Website,74,3,C4,Luxury Investors
C1863,Individual,Megan,Hansen,1948-04-03,F,UK,Scotland,Home,3,No,Website,78,2,C3,Corporate Buyers
C1864,Individual,Hannah,Weaver,1971-12-25,F,USA,New York,Home,5,Yes,Website,55,1,C2,First-Time Buyers
C1865,Individual,Sean,Rogers,1974-11-01,M,USA,Arizona,Investment,4,No,Website,52,1,C2,First-Time Buyers
C1866,Individual,Joyce,Martin,1970-12-23,F,USA,Nevada,Home,2,No,Agency,56,3,C4,Luxury Investors
C1867,Individual,Robert,Richardson,1951-12-13,M,USA,California,Home,2,Yes,Website,75,3,C4,Luxury Investors
C1868,Individual,Michelle,Thomas,1974-12-28,F,UK,Wales,Home,1,No,Website,52,0,C1,Global Investors
C1869,Individual,Margaret,Campbell,1975-05-10,F,Mexico,Nuevo Leon,Home,5,No,Client,51,1,C2,First-Time Buyers
C1870,Individual,Lawrence,Moore,1979-12-13,M,USA,Washington,Investment,1,No,Agency,47,0,C1,Global Investors
C1871,Individual,Amy,Reyes,1960-12-18,F,USA,Texas,Home,1,Yes,Website,66,3,C4,Luxury Investors
C1872,Individual,Raymond,Jones,1939-12-23,M,Mexico,Mexico City,Home,5,No,Client,87,2,C3,Corporate Buyers
C1873,Individual,Cheryl,Collins,1959-10-03,F,Canada,British Columbia,Home,5,No,Agency,67,2,C3,Corporate Buyers
C1874,Individual,Justin,Cooper,1971-12-18,M,USA,Colorado,Investment,1,No,Agency,55,0,C1,Global Investors
C1875,Individual,Melissa,Roberts,1942-12-13,F,USA,Nevada,Home,2,No,Client,84,3,C4,Luxury Investors
C1876,Company,Bravada,Co,1980-12-17,M,USA,Ohio,Investment,4,Yes,Website,46,1,C2,First-Time Buyers
C1877,Individual,Walter,Bryant,1960-12-16,M,USA,Arizona,Home,5,No,Agency,66,2,C3,Corporate Buyers
C1878,Individual,Paul,Rogers,1967-07-10,M,USA,Washington,Home,5,No,Agency,59,1,C2,First-Time Buyers
C1879,Individual,Deborah,Roberts,1976-12-23,F,USA,New York,Home,3,No,Website,50,1,C2,First-Time Buyers
C1880,Individual,Joan,Morales,1997-12-22,F,USA,California,Home,5,Yes,Client,29,1,C2,First-Time Buyers
C1881,Individual,Brenda,Phillips,1988-12-13,F,USA,Oregon,Home,2,Yes,Website,38,0,C1,Global Investors
C1882,Individual,Deborah,Turner,1959-12-22,F,USA,Virginia,Investment,3,No,Website,67,2,C3,Corporate Buyers
C1883,Individual,Sean,Peterson,1941-11-02,M,USA,California,Home,1,No,Agency,85,3,C4,Luxury Investors
C1884,Individual,Terry,Bell,1954-06-08,M,USA,Nevada,Home,5,Yes,Website,72,2,C3,Corporate Buyers
C1885,Individual,Ryan,Bell,1966-12-26,M,Germany,Hamburg,Home,1,Yes,Agency,60,3,C4,Luxury Investors
C1886,Individual,Maria,Richardson,1998-12-16,F,USA,California,Home,5,No,Website,28,1,C2,First-Time Buyers
C1887,Individual,Emma,Campbell,1986-07-01,F,USA,Oregon,Investment,1,No,Agency,40,0,C1,Global Investors
C1888,Individual,Donald,Griffin,1962-06-08,M,USA,California,Home,3,No,Website,64,2,C3,Corporate Buyers
C1889,Individual,Matthew,Richardson,1987-10-07,M,USA,California,Home,4,Yes,Website,39,1,C2,First-Time Buyers
C1890,Individual,Mark,Nelson,1954-12-03,M,Canada,Ontario,Home,4,No,Client,72,2,C3,Corporate Buyers
C1891,Individual,Gary,James,1972-02-06,M,USA,Oregon,Home,2,No,Agency,54,0,C1,Global Investors
C1892,Individual,Nancy,Jones,1951-06-06,F,USA,Nevada,Investment,5,Yes,Agency,75,2,C3,Corporate Buyers
C1893,Individual,Ann,Davis,1961-12-27,F,USA,Washington,Home,1,Yes,Website,65,3,C4,Luxury Investors
C1894,Individual,Joyce,Hall,1944-11-03,F,USA,Texas,Investment,4,No,Website,82,2,C3,Corporate Buyers
C1895,Company,Caldera,Co,1969-07-01,M,USA,Nevada,Investment,4,No,Agency,57,1,C2,First-Time Buyers
C1896,Individual,Andrew,Bryant,1954-12-17,M,USA,Virginia,Investment,3,No,Agency,72,2,C3,Corporate Buyers
C1897,Individual,Catherine,Rogers,1949-12-27,F,Canada,Ontario,Home,2,No,Website,77,3,C4,Luxury Investors
C1898,Individual,Daniel,James,1979-05-01,M,USA,New York,Home,1,Yes,Website,47,0,C1,Global Investors
C1899,Individual,Joe,Mitchell,1996-05-04,M,UK,England,Home,3,No,Website,30,1,C2,First-Time Buyers
C1900,Individual,Rachel,Griffin,1998-07-09,F,UK,England,Investment,4,No,Client,28,1,C2,First-Time Buyers
C1901,Individual,Justin,Stewart,1981-12-17,M,Canada,British Columbia,Home,4,No,Agency,45,1,C2,First-Time Buyers
C1902,Company,Grandis,Co,1980-09-11,M,USA,Colorado,Investment,2,No,Agency,46,0,C1,Global Investors
C1903,Individual,Nicole,Bennett,1991-01-12,F,USA,Nevada,Home,2,No,Website,35,0,C1,Global Investors
C1904,Individual,Christian,Nelson,1948-12-23,M,USA,Texas,Home,2,Yes,Website,78,3,C4,Luxury Investors
C1905,Individual,James,Morris,1961-02-02,M,USA,Virginia,Home,1,No,Website,65,3,C4,Luxury Investors
C1906,Individual,Michelle,Adams,1954-12-15,F,USA,California,Home,2,No,Agency,72,3,C4,Luxury Investors
C1907,Individual,Kyle,Wright,1950-12-03,M,USA,Colorado,Home,3,No,Website,76,2,C3,Corporate Buyers
C1908,Individual,Andrea,Moore,1975-12-28,F,USA,California,Home,2,No,Website,51,0,C1,Global Investors
C1909,Individual,Heather,Pierce,1985-04-12,F,USA,California,Investment,2,No,Agency,41,0,C1,Global Investors
C1910,Company,Telnox,Co,1985-04-10,M,USA,California,Home,2,Yes,Agency,41,0,C1,Global Investors
C1911,Individual,Noah,Murray,1989-11-01,M,USA,California,Home,5,No,Agency,37,1,C2,First-Time Buyers
C1912,Individual,Amanda,Jackson,1953-12-26,F,USA,Utah,Investment,1,No,Website,73,3,C4,Luxury Investors
C1913,Individual,Gary,King,1980-12-11,M,France,Provence,Home,5,No,Website,46,1,C2,First-Time Buyers
C1914,Individual,Brenda,Gray,1992-12-24,F,UK,Scotland,Home,4,Yes,Website,34,1,C2,First-Time Buyers
C1915,Individual,Angela,Williams,1964-09-06,F,USA,Arizona,Investment,4,No,Client,62,2,C3,Corporate Buyers
C1916,Individual,Zachary,Weaver,1947-12-15,M,USA,California,Investment,2,No,Website,79,3,C4,Luxury Investors
C1917,Individual,Angela,Montgomery,1970-12-16,F,Australia,New South Wales,Home,2,No,Client,56,3,C4,Luxury Investors
C1918,Individual,Dorothy,Murray,1939-12-17,F,USA,California,Home,1,No,Client,87,3,C4,Luxury Investors
C1919,Company,Vantage,Co,1967-12-19,F,USA,Nevada,Investment,1,No,Website,59,3,C4,Luxury Investors
C1920,Individual,Jonathan,Pierce,1968-12-26,M,Germany,North Rhine-Westphalia,Home,5,No,Agency,58,1,C2,First-Time Buyers
C1921,Individual,Carolyn,Adams,1955-12-24,F,France,Provence,Home,5,No,Website,71,2,C3,Corporate Buyers
C1922,Individual,Jessica,Garcia,1988-09-01,F,USA,California,Home,1,No,Agency,38,0,C1,Global Investors
C1923,Individual,Sarah,Cooper,1947-07-03,F,Mexico,Jalisco,Investment,1,Yes,Client,79,3,C4,Luxury Investors
C1924,Individual,Joe,Cooper,1958-03-01,M,USA,California,Home,3,No,Client,68,2,C3,Corporate Buyers
C1925,Individual,Jordan,Baker,1941-12-19,M,USA,Colorado,Home,2,No,Agency,85,3,C4,Luxury Investors
C1926,Individual,Joshua,Watson,1997-05-11,M,Mexico,Puebla,Home,1,Yes,Website,29,0,C1,Global Investors
C1927,Individual,Victoria,Long,1952-05-11,F,USA,California,Investment,1,Yes,Website,74,3,C4,Luxury Investors
C1928,Individual,Paul,Scott,1997-12-20,M,Australia,New South Wales,Home,4,Yes,Client,29,1,C2,First-Time Buyers
C1929,Individual,Angela,Baker,1940-12-24,F,Mexico,Jalisco,Home,1,Yes,Agency,86,3,C4,Luxury Investors
C1930,Individual,Rachel,Adams,1965-12-22,F,USA,Colorado,Investment,3,No,Agency,61,2,C3,Corporate Buyers
C1931,Individual,Melissa,Jackson,1995-01-05,F,USA,Utah,Home,5,Yes,Website,31,1,C2,First-Time Buyers
C1932,Individual,Dorothy,Allen,1961-12-13,F,USA,California,Investment,2,No,Website,65,3,C4,Luxury Investors
C1933,Company,Oasis,Co,1994-05-04,F,Australia,Queensland,Home,1,No,Client,32,0,C1,Global Investors
C1934,Individual,Noah,Montgomery,1977-12-25,M,France,Ile-de-France,Investment,4,Yes,Client,49,1,C2,First-Time Buyers
C1935,Individual,Ashley,Young,1982-12-14,F,USA,Arizona,Home,5,No,Website,44,1,C2,First-Time Buyers
C1936,Individual,Jeffrey,Brown,1983-12-24,M,Russia,Krasnodar Krai,Home,1,Yes,Agency,43,0,C1,Global Investors
C1937,Individual,Ashley,Richardson,1960-12-16,F,USA,Arizona,Home,3,Yes,Website,66,2,C3,Corporate Buyers
C1938,Individual,Peter,Anderson,1972-12-28,M,Canada,Quebec,Home,4,Yes,Website,54,1,C2,First-Time Buyers
C1939,Individual,Gloria,White,1979-09-06,F,USA,Florida,Investment,1,Yes,Agency,47,0,C1,Global Investors
C1940,Individual,Barbara,Turner,1997-01-02,F,Canada,Manitoba,Home,4,No,Agency,29,1,C2,First-Time Buyers
C1941,Individual,Maria,James,1942-12-20,F,USA,Nevada,Home,5,No,Client,84,2,C3,Corporate Buyers
C1942,Company,Stratos,Co,1984-10-11,F,USA,Nevada,Home,2,Yes,Agency,42,0,C1,Global Investors
C1943,Individual,Eric,Long,1973-04-01,M,USA,Arizona,Home,1,No,Website,53,0,C1,Global Investors
C1944,Individual,Henry,Pierce,1985-12-15,M,USA,California,Investment,1,No,Website,41,0,C1,Global Investors
C1945,Individual,Sean,Johnson,1966-12-26,M,Mexico,Mexico City,Investment,3,No,Website,60,2,C3,Corporate Buyers
C1946,Individual,Mark,Bell,1954-12-15,M,USA,California,Home,1,No,Agency,72,3,C4,Luxury Investors
C1947,Individual,Walter,Mitchell,1979-02-02,M,USA,Nevada,Home,3,No,Website,47,1,C2,First-Time Buyers
C1948,Individual,Melissa,Harris,1955-01-04,F,USA,Arizona,Home,2,No,Agency,71,3,C4,Luxury Investors
C1949,Individual,Christina,James,1954-12-20,F,USA,Colorado,Home,2,Yes,Agency,72,3,C4,Luxury Investors
C1950,Individual,Edward,Weaver,1974-12-27,M,USA,Ohio,Home,4,No,Agency,52,1,C2,First-Time Buyers
C1951,Individual,Alexander,Murray,1996-08-09,M,USA,Utah,Home,1,Yes,Website,30,0,C1,Global Investors
C1952,Company,Optima,Co,1992-06-05,M,USA,Nevada,Home,3,No,Agency,34,1,C2,First-Time Buyers
C1953,Individual,Donald,Miller,1971-12-16,M,Germany,Bavaria,Home,1,Yes,Website,55,0,C1,Global Investors
C1954,Individual,Judy,Roberts,1966-03-09,F,Australia,Western Australia,Investment,3,No,Website,60,2,C3,Corporate Buyers
C1955,Individual,Benjamin,Wright,1997-12-20,M,Canada,Quebec,Home,1,No,Website,29,0,C1,Global Investors
C1956,Individual,Julie,Weaver,1966-12-21,F,USA,Oregon,Home,2,No,Agency,60,3,C4,Luxury Investors
C1957,Individual,Adam,Howard,1961-12-24,M,USA,California,Home,4,Yes,Website,65,2,C3,Corporate Buyers
C1958,Individual,Susan,Foster,1970-09-10,F,USA,California,Home,3,No,Website,56,3,C4,Luxury Investors
C1959,Individual,Judy,Morales,1941-12-20,F,USA,Texas,Home,1,No,Website,85,3,C4,Luxury Investors
C1960,Individual,Dorothy,Brown,1987-02-08,F,USA,Colorado,Home,2,Yes,Website,39,0,C1,Global Investors
C1961,Individual,William,Campbell,1993-12-26,M,USA,California,Home,5,No,Agency,33,1,C2,First-Time Buyers
C1962,Individual,Kimberly,Harris,1995-01-08,F,Mexico,Puebla,Home,5,No,Agency,31,1,C2,First-Time Buyers
C1963,Company,Terova,Co,1968-01-03,M,USA,Texas,Home,5,No,Website,58,1,C2,First-Time Buyers
C1964,Individual,Kevin,Martin,1971-12-17,M,USA,Virginia,Home,5,No,Agency,55,1,C2,First-Time Buyers
C1965,Individual,Sean,Wright,1997-09-01,M,USA,California,Home,4,No,Agency,29,1,C2,First-Time Buyers
C1966,Individual,Ronald,Howard,1964-10-02,M,Canada,British Columbia,Home,1,No,Agency,62,3,C4,Luxury Investors
C1967,Individual,Roger,Bryant,1957-09-10,M,USA,Oregon,Investment,4,No,Agency,69,2,C3,Corporate Buyers
C1968,Individual,Judy,Griffin,1958-02-11,F,USA,California,Investment,3,Yes,Client,68,2,C3,Corporate Buyers
C1969,Individual,Jesse,James,1992-12-14,M,USA,Colorado,Investment,2,Yes,Agency,34,0,C1,Global Investors
C1970,Individual,Raymond,Howard,1977-12-25,M,USA,Arizona,Investment,4,Yes,Website,49,1,C2,First-Time Buyers
C1971,Individual,Emma,Jordan,1975-12-18,F,USA,Virginia,Home,5,No,Website,51,1,C2,First-Time Buyers
C1972,Individual,Carol,Wilson,1972-05-01,F,USA,California,Home,4,Yes,Website,54,1,C2,First-Time Buyers
C1973,Company,Oasis,Co,1992-12-13,M,USA,Washington,Home,4,Yes,Agency,34,1,C2,First-Time Buyers
C1974,Individual,Keith,Peterson,1950-09-04,M,USA,Nevada,Home,5,Yes,Agency,76,2,C3,Corporate Buyers
C1975,Individual,Dorothy,Campbell,1975-05-08,F,Belgium,Wallonia,Home,4,No,Agency,51,1,C2,First-Time Buyers
C1976,Individual,Albert,Wilson,1995-03-05,M,USA,Florida,Home,5,No,Client,31,1,C2,First-Time Buyers
C1977,Individual,Jason,Bennett,1994-07-04,M,USA,Virginia,Home,1,No,Website,32,0,C1,Global Investors
C1978,Company,Summit,Co,1967-06-02,F,USA,California,Investment,5,Yes,Website,59,1,C2,First-Time Buyers
C1979,Individual,Brian,Richardson,1941-12-25,M,USA,Colorado,Home,3,Yes,Agency,85,2,C3,Corporate Buyers
C1980,Individual,Barbara,Green,1956-09-05,F,USA,Texas,Investment,4,No,Website,70,2,C3,Corporate Buyers
C1981,Individual,Sarah,Flores,1992-09-12,F,Canada,Quebec,Home,5,No,Agency,34,1,C2,First-Time Buyers
C1982,Individual,Jose,Long,1947-05-09,M,USA,California,Home,4,Yes,Website,79,2,C3,Corporate Buyers
C1983,Individual,Ryan,Reed,1960-12-13,M,UK,Northern Ireland,Home,3,No,Website,66,2,C3,Corporate Buyers
C1984,Individual,Jesse,Watson,1955-12-18,M,USA,California,Home,4,No,Website,71,2,C3,Corporate Buyers
C1985,Individual,Gregory,Bell,1963-11-05,M,UK,Scotland,Home,1,Yes,Agency,63,3,C4,Luxury Investors
C1986,Individual,Thomas,Griffin,1976-12-23,M,USA,New York,Investment,1,No,Website,50,0,C1,Global Investors
C1987,Individual,Douglas,Davis,1985-12-18,M,Belgium,Wallonia,Investment,5,No,Website,41,1,C2,First-Time Buyers
C1988,Individual,Henry,Thompson,1993-12-19,M,USA,California,Home,5,Yes,Website,33,1,C2,First-Time Buyers
C1989,Individual,William,Montgomery,1958-12-19,M,USA,Texas,Home,3,No,Agency,68,2,C3,Corporate Buyers
C1990,Individual,Scott,Howard,1975-12-28,M,USA,Texas,Investment,5,No,Agency,51,1,C2,First-Time Buyers
